会話ID,長単位連番,文頭フラグ,話者ラベル,書字形,語彙素読み,語彙素,品詞,活用型,活用形,語種,語彙素細分類,語形,タグ付き書字形,発音形出現形,発音,発話単位の開始時刻,発話単位の終了時刻,転記単位の開始時刻,転記単位の終了時刻,仮名,文節頭フラグ
K008_001a,171,I,IC02_鶴賀,娘,ムスメ,娘,名詞-普通名詞-一般,,,和,,ムスメ,娘,ムスメ,ムスメ,52.746,54.711,52.746,54.711,0,B
K008_001a,172,I,IC02_鶴賀,も,モ,も,助詞-係助詞,,,和,,モ,も,モ,モ,52.746,54.711,52.746,54.711,0,I
K008_001a,173,I,IC02_鶴賀,うち,ウチ,家,名詞-普通名詞-一般,,,和,,ウチ,うち。,ウチ,ウチ,52.746,54.711,52.746,54.711,0,B
K008_001a,174,B,IC03_久美,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,54.437,54.974,54.437,54.974,0,B
K008_001a,175,I,IC03_久美,で,デ,で,助詞-格助詞,,,和,,デ,で,デ,デ,54.437,54.974,54.437,54.974,0,I
K008_001a,176,I,IC03_久美,いい,ヨイ,良い,形容詞-一般,形容詞,終止形-一般,和,,イイ,いい?。,イー,イー,54.437,54.974,54.437,54.974,0,B
K008_001a,177,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,54.935,55.139,54.935,55.139,0,B
K008_001a,178,B,IC02_鶴賀,いい,ヨイ,良い,形容詞-一般,形容詞,終止形-一般,和,,イイ,いい,イー,イー,55.139,55.645,55.139,55.645,0,B
K008_001a,179,I,IC02_鶴賀,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ ,ヨ,ヨ,55.139,55.645,55.139,55.645,0,I
K008_001a,180,I,IC02_鶴賀,いい,ヨイ,良い,形容詞-一般,形容詞,終止形-一般,和,,イイ,いい,イー,イー,55.139,55.645,55.139,55.645,0,B
K008_001a,181,I,IC02_鶴賀,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ。,ヨ,ヨ,55.139,55.645,55.139,55.645,0,I
K008_001a,182,B,IC02_鶴賀,娘,ムスメ,娘,名詞-普通名詞-一般,,,和,,ムスメ,娘,ムスメ,ムスメ,55.921,57.419,55.921,57.419,0,B
K008_001a,183,I,IC02_鶴賀,も,モ,も,助詞-係助詞,,,和,,モ,も,モ,モ,55.921,57.419,55.921,57.419,0,I
K008_001a,184,I,IC02_鶴賀,うち,ウチ,家,名詞-普通名詞-一般,,,和,,ウチ,うち,ウチ,ウチ,55.921,57.419,55.921,57.419,0,B
K008_001a,185,I,IC02_鶴賀,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,55.921,57.419,55.921,57.419,0,I
K008_001a,186,I,IC02_鶴賀,い,イル,居る,動詞-一般,上一段-ア行,未然形-一般,和,,イル,い,イ,イ,55.921,57.419,55.921,57.419,0,B
K008_001a,187,I,IC02_鶴賀,ない,ナイ,ない,助動詞,助動詞-ナイ,終止形-一般,和,,ナイ,ない,ナイ,ナイ,55.921,57.419,55.921,57.419,0,I
K008_001a,188,I,IC02_鶴賀,し,シ,し,助詞-接続助詞,,,和,,シ,し。,シ,シ,55.921,57.419,55.921,57.419,0,I
K008_001a,189,B,IC01_深石,うん,ウン,うん,感動詞-一般,,,和,,ウン,(T うん)。,ウン,ウン,57.649,57.791,57.649,57.791,0,B
K008_001a,190,B,IC02_鶴賀,きょう,キョウ,今日,名詞-普通名詞-一般,,,和,,キョウ,きょう,キョー,キョー,57.941,60.496,57.941,60.496,0,B
K008_001a,191,I,IC02_鶴賀,から,カラ,から,助詞-格助詞,,,和,,カラ,か(U ら),カラ,カラ,57.941,60.496,57.941,60.496,0,I
K008_001a,192,I,IC02_鶴賀,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,57.941,60.496,57.941,60.496,0,B
K008_001a,193,I,IC02_鶴賀,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,57.941,60.496,57.941,60.496,0,I
K008_001a,194,I,IC02_鶴賀,建築,ケンチク,建築,名詞-普通名詞-一般,,,漢,,ケンチク,(U 建築),ケンチク,ケンチク,57.941,60.496,57.941,60.496,0,B
K008_001a,195,I,IC02_鶴賀,サイシュ,,,形態論情報付与対象外,,,,,,(X サイシュ),サイシュ,サイシュ,57.941,60.496,57.941,60.496,0,I
K008_001a,196,I,IC02_鶴賀,で,デ,で,助詞-格助詞,,,和,,デ,で,デ,デ,57.941,60.496,57.941,60.496,0,I
K008_001a,197,I,IC02_鶴賀,京都,キョウト,京都,名詞-固有名詞-地名-一般,,,固,,キョウト,京都,キョート,キョート,57.941,60.496,57.941,60.496,0,B
K008_001a,198,I,IC02_鶴賀,行く,イク,行く,動詞-一般,五段-カ行,終止形-一般,和,,イク,行く,イク,イク,57.941,60.496,57.941,60.496,0,B
K008_001a,199,I,IC02_鶴賀,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,57.941,60.496,57.941,60.496,0,I
K008_001a,200,I,IC02_鶴賀,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,57.941,60.496,57.941,60.496,0,I
K008_001a,201,I,IC02_鶴賀,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って。,ッテ,ッテ,57.941,60.496,57.941,60.496,0,I
K008_001a,202,B,IC02_鶴賀,夜行バス,ヤコウバス,夜行バス,名詞-普通名詞-一般,,,混,,ヤコウバス,夜行バス,ヤコーバス,ヤコーバス,60.496,61.247,60.496,61.247,0,B
K008_001a,203,I,IC02_鶴賀,で,デ,で,助詞-格助詞,,,和,,デ,で?。,デ,デ,60.496,61.247,60.496,61.247,0,I
K008_001a,204,B,IC03_久美,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,61.448,62.011,61.448,62.011,0,B
K008_001a,205,B,IC02_鶴賀,で,デ,で,接続詞,,,和,,デ,で ,デ,デ,61.808,63.191,61.808,63.191,0,B
K008_001a,206,I,IC02_鶴賀,史郎,シロウ,史郎,名詞-固有名詞-人名-名,,,固,,シロウ,(R 史郎),シロー,シロー,61.808,63.191,61.808,63.191,1,B
K008_001a,207,I,IC02_鶴賀,も,モ,も,助詞-係助詞,,,和,,モ,も,モ,モ,61.808,63.191,61.808,63.191,0,I
K008_001a,208,I,IC02_鶴賀,たぶん,タブン,多分,副詞,,,漢,,タブン,たぶん,タブン,タブン,61.808,63.191,61.808,63.191,0,B
K008_001a,209,I,IC02_鶴賀,い,イル,居る,動詞-一般,上一段-ア行,未然形-一般,和,,イル,い,イ,イ,61.808,63.191,61.808,63.191,0,B
K008_001a,210,I,IC02_鶴賀,ない,ナイ,ない,助動詞,助動詞-ナイ,終止形-一般,和,,ナイ,ない,ナイ,ナイ,61.808,63.191,61.808,63.191,0,I
K008_001a,211,I,IC02_鶴賀,し,シ,し,助詞-接続助詞,,,和,,シ,し。,シ,シ,61.808,63.191,61.808,63.191,0,I
K008_001a,212,B,IC01_深石,うん,ウン,うん,感動詞-一般,,,和,,ウン,(T うん)。,ウン,ウン,63.276,63.465,63.276,63.465,0,B
K008_001a,213,B,IC02_鶴賀,だから,ダカラ,だから,接続詞,,,和,,ダカラ,だから:,ダカラ,ダカラー,63.482,65.417,63.482,63.939,0,B
K008_001a,214,I,IC02_鶴賀,静か,シズカ,静か,形状詞-一般,,,和,,シズカ,静か,シズカ,シズカ,63.482,65.417,64.618,65.417,0,B
K008_001a,215,I,IC02_鶴賀,で,ダ,だ,助動詞,助動詞-ダ,連用形-一般,和,,ダ,で,デ,デ,63.482,65.417,64.618,65.417,0,I
K008_001a,216,I,IC02_鶴賀,いい,ヨイ,良い,形容詞-一般,形容詞,連体形-一般,和,,イイ,いい,イー,イー,63.482,65.417,64.618,65.417,0,B
K008_001a,217,I,IC02_鶴賀,わけ,ワケ,訳,名詞-普通名詞-一般,,,和,,ワケ,わけ。,ワケ,ワケ,63.482,65.417,64.618,65.417,0,B
K008_001a,218,B,IC03_久美,一口,ヒトクチ,一口,名詞-普通名詞-一般,,,和,,ヒトクチ,一口,ヒトクチ,ヒトクチ,65.563,66.600,65.563,66.600,0,B
K008_001a,219,I,IC03_久美,だけ,ダケ,だけ,助詞-副助詞,,,和,,ダケ,だけ,ダケ,ダケ,65.563,66.600,65.563,66.600,0,I
K008_001a,220,I,IC03_久美,いい,ヨイ,良い,形容詞-一般,形容詞,終止形-一般,和,,イイ,い:い。,イー,イーイ,65.563,66.600,65.563,66.600,0,B
K008_001a,221,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,66.469,66.687,66.469,66.687,0,B
K008_001a,222,B,IC03_久美,味見,アジミ,味見,名詞-普通名詞-一般,,,和,,アジミ,味見。,アジミ,アジミ,66.600,66.980,66.600,66.980,0,B
K008_001a,223,B,IC02_鶴賀,どうぞ,ドウゾ,どうぞ,副詞,,,和,,ドウゾ,どうぞ ,ドーゾ,ドーゾ,66.687,67.444,66.687,67.444,0,B
K008_001a,224,I,IC02_鶴賀,どうぞ,ドウゾ,どうぞ,副詞,,,和,,ドウゾ,どうぞ。,ドーゾ,ドーゾ,66.687,67.444,66.687,67.444,0,B
K008_001a,225,B,IC02_鶴賀,いい,ヨイ,良い,形容詞-一般,形容詞,終止形-一般,和,,イイ,いい,イー,イー,67.444,68.184,67.444,68.184,0,B
K008_001a,226,I,IC02_鶴賀,わ,ワ,わ,助詞-終助詞,,,和,,ワ,わ,ワ,ワ,67.444,68.184,67.444,68.184,0,I
K008_001a,227,I,IC02_鶴賀,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ。,ヨ,ヨ,67.444,68.184,67.444,68.184,0,I
K008_001a,228,B,IC03_久美,味見,アジミ,味見,名詞-普通名詞-一般,,,和,,アジミ,味見,アジミ,アジミ,69.041,69.677,69.041,69.677,0,B
K008_001a,229,I,IC03_久美,だけ,ダケ,だけ,助詞-副助詞,,,和,,ダケ,だけ。,ダケ,ダケ,69.041,69.677,69.041,69.677,0,I
K008_001a,230,B,IC03_久美,ちょっと,チョット,一寸,副詞,,,和,,チョット,(T ちょっと)。,チョット,チョット,69.733,70.089,69.733,70.089,0,B
K008_001a,231,B,IC02_鶴賀,え,エッ,えっ,感動詞-一般,,,和,,エ,え。,エ,エ,69.810,69.896,69.810,69.896,0,B
K008_001a,232,B,IC02_鶴賀,もっと,モット,もっと,副詞,,,和,,モット,もっと,モット,モット,69.896,70.859,69.896,70.859,0,B
K008_001a,233,I,IC02_鶴賀,飲み,ノム,飲む,動詞-一般,五段-マ行,連用形-一般,和,,ノム,飲み,ノミ,ノミ,69.896,70.859,69.896,70.859,0,B
K008_001a,234,I,IC02_鶴賀,な,ナ,な,助詞-終助詞,,,和,,ナ,な,ナ,ナ,69.896,70.859,69.896,70.859,0,I
K008_001a,235,I,IC02_鶴賀,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ。,ヨ,ヨ,69.896,70.859,69.896,70.859,0,I
K008_001a,236,B,IC03_久美,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,70.610,70.726,70.610,70.726,0,B
K008_001a,237,B,IC03_久美,いい,ヨイ,良い,形容詞-一般,形容詞,終止形-一般,和,,イイ,いい,イー,イー,70.902,71.648,70.902,71.648,0,B
K008_001a,238,I,IC03_久美,です,デス,です,助動詞,助動詞-デス,終止形-一般,和,,デス,です ,デス,デス,70.902,71.648,70.902,71.648,0,I
K008_001a,239,I,IC03_久美,いい,ヨイ,良い,形容詞-一般,形容詞,終止形-一般,和,,イイ,いい,イー,イー,70.902,71.648,70.902,71.648,0,B
K008_001a,240,I,IC03_久美,です,デス,です,助動詞,助動詞-デス,終止形-一般,和,,デス,(L です)。,デス,デス,70.902,71.648,70.902,71.648,0,I
K008_001a,241,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,72.326,72.511,72.326,72.511,0,B
K008_001a,242,B,IC03_久美,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,(T はい)。,ハイ,ハイ,72.490,72.769,72.490,72.769,0,B
K008_001a,243,B,IC03_久美,あと,アト,後,副詞,,,和,,アト,あと ,アト,アト,73.303,73.700,73.303,73.700,0,B
K008_001a,244,I,IC03_久美,サ,,,言いよどみ,,,,,,(D サ)。,サ,サ,73.303,73.700,73.303,73.700,0,B
K008_001a,245,B,IC01_深石,と,ト,と,助詞-格助詞,,,和,,ト,(T (U と: ,ト,トー,73.433,73.914,73.433,73.914,0,B
K008_001a,246,I,IC01_深石,こっち,コチラ,此方,代名詞,,,和,,コッチ,こっち,コッチ,コッチ,73.433,73.914,73.433,73.914,0,B
K008_001a,247,I,IC01_深石,と,ト,と,助詞-格助詞,,,和,,ト,と))。,ト,ト,73.433,73.914,73.433,73.914,0,I
K008_001a,248,B,IC03_久美,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,73.700,73.861,73.700,73.861,0,B
K008_001a,249,B,IC03_久美,そっ,ソウ,そう,副詞,,,和,,ソッ,そっ,ソッ,ソッ,73.861,74.127,73.861,74.127,0,B
K008_001a,250,I,IC03_久美,か,カ,か,助詞-終助詞,,,和,,カ,か。,カ,カ,73.861,74.127,73.861,74.127,0,I
K008_001a,251,B,IC03_久美,サラダ,サラダ,サラダ,名詞-普通名詞-一般,,,外,salad,サラダ,サラダ,サラダ,サラダ,74.127,74.728,74.127,74.728,0,B
K008_001a,252,I,IC03_久美,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を。,オ,オ,74.127,74.728,74.127,74.728,0,I
K008_001a,253,B,IC01_深石,うん,ウン,うん,感動詞-一般,,,和,,ウン,(T うん)。,ウン,ウン,74.877,75.018,74.877,75.018,0,B
K008_001a,254,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,74.984,75.183,74.984,75.183,0,B
K008_001a,255,B,IC01_深石,ここ,ココ,此処,代名詞,,,和,,ココ,ここ,ココ,ココ,75.410,77.348,75.410,76.481,0,B
K008_001a,256,I,IC01_深石,に,ニ,に,助詞-格助詞,,,和,,ニ,に: ,ニ,ニー,75.410,77.348,75.410,76.481,0,I
K008_001a,257,I,IC01_深石,全部,ゼンブ,全部,副詞,,,漢,,ゼンブ,全部,ゼンブ,ゼンブ,75.410,77.348,75.410,76.481,0,B
K008_001a,258,I,IC01_深石,置い,オク,置く,動詞-一般,五段-カ行,連用形-イ音便,和,,オク,(T (U 置い,オイ,オイ,75.410,77.348,76.668,77.348,0,B
K008_001a,259,I,IC01_深石,たらいい,タライイ,たらいい,助動詞,形容詞,終止形-一般,和,,タライイ,たらいい))。,タライー,タライー,75.410,77.348,76.668,77.348,0,I
K008_001a,260,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,76.174,76.354,76.174,76.354,0,B
K008_001a,261,B,IC02_鶴賀,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,76.812,76.941,76.812,76.941,0,B
K008_001a,262,B,IC02_鶴賀,貸し,カス,貸す,動詞-一般,五段-サ行,連用形-一般,和,,カス,貸し,カシ,カシ,76.941,77.453,76.941,77.453,0,B
K008_001a,263,I,IC02_鶴賀,て,テ,て,助詞-接続助詞,,,和,,テ,て ,テ,テ,76.941,77.453,76.941,77.453,0,I
K008_001a,264,I,IC02_鶴賀,貸し,カス,貸す,動詞-一般,五段-サ行,連用形-一般,和,,カス,貸し,カシ,カシ,76.941,77.453,76.941,77.453,0,B
K008_001a,265,I,IC02_鶴賀,て,テ,て,助詞-接続助詞,,,和,,テ,て。,テ,テ,76.941,77.453,76.941,77.453,0,I
K008_001a,266,B,IC02_鶴賀,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ ,ソレ,ソレ,77.453,78.446,77.453,78.446,0,B
K008_001a,267,I,IC02_鶴賀,向こう,ムコウ,向こう,名詞-普通名詞-一般,,,和,,ムコウ,向こう,ムコー,ムコー,77.453,78.446,77.453,78.446,0,I
K008_001a,268,I,IC02_鶴賀,持っ,モツ,持つ,動詞-一般,五段-タ行,連用形-促音便,和,,モツ,持っ,モッ,モッ,77.453,78.446,77.453,78.446,0,B
K008_001a,269,I,IC02_鶴賀,てっ,テク,てく,助動詞,五段-カ行,連用形-促音便,和,,テク,てっ,テッ,テッ,77.453,78.446,77.453,78.446,0,I
K008_001a,270,I,IC02_鶴賀,ちゃう,チャウ,ちゃう,助動詞,五段-ワア行,終止形-一般,和,,チャウ,ちゃう,チャウ,チャウ,77.453,78.446,77.453,78.446,0,I
K008_001a,271,I,IC02_鶴賀,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ。,ヨ,ヨ,77.453,78.446,77.453,78.446,0,I
K008_001a,272,B,IC01_深石,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん?。,ウン,ウン,78.316,78.467,78.316,78.467,0,B
K008_001a,273,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,78.723,78.922,78.723,78.922,0,B
K008_001a,274,B,IC02_鶴賀,捨て,ステル,捨てる,動詞-一般,下一段-タ行,連用形-一般,和,,ステル,捨て,ステ,ステ,79.003,79.421,79.003,79.421,0,B
K008_001a,275,I,IC02_鶴賀,ちゃう,チャウ,ちゃう,助動詞,五段-ワア行,終止形-一般,和,,チャウ,ちゃう。,チャウ,チャウ,79.003,79.421,79.003,79.421,0,I
K008_001a,276,B,IC02_鶴賀,もう,モウ,もう,副詞,,,和,,モウ,もう。,モー,モー,79.520,79.677,79.520,79.677,0,B
K008_001a,277,B,IC03_久美,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,79.636,80.583,79.636,80.583,0,B
K008_001a,278,I,IC03_久美,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って,ッテ,ッテ,79.636,80.583,79.636,80.583,0,I
K008_001a,279,I,IC03_久美,捨て,ステル,捨てる,動詞-一般,下一段-タ行,連用形-一般,和,,ステル,捨て,ステ,ステ,79.636,80.583,79.636,80.583,0,B
K008_001a,280,I,IC03_久美,てる,テル,てる,助動詞,下一段-タ行,終止形-一般,和,,テル,てる?。,テル,テル,79.636,80.583,79.636,80.583,0,I
K008_001a,281,B,IC02_鶴賀,ううん,ウウン,ううん,感動詞-一般,,,和,,ウウン,ううん。,ウーン,ウーン,81.325,81.794,81.325,81.794,0,B
K008_001a,282,B,IC03_久美,使っ,ツカウ,使う,動詞-一般,五段-ワア行,連用形-促音便,和,,ツカウ,使っ,ツカッ,ツカッ,81.332,82.064,81.332,82.064,0,B
K008_001a,283,I,IC03_久美,てる,テル,てる,助動詞,下一段-タ行,終止形-一般,和,,テル,てる?。,テル,テル,81.332,82.064,81.332,82.064,0,I
K008_001a,284,B,IC02_鶴賀,取っ,トル,取る,動詞-一般,五段-ラ行,連用形-促音便,和,,トル,取っ,トッ,トッ,81.910,82.495,81.910,82.495,0,B
K008_001a,285,I,IC02_鶴賀,とく,トク,とく,助動詞,五段-カ行,終止形-一般,和,,トク,とく。,トク,トク,81.910,82.495,81.910,82.495,0,I
K008_001a,286,B,IC01_深石,じゃあ,デ,で,接続詞,,,和,,ジャア,じゃあ ,ジャー,ジャー,82.210,82.892,82.210,82.892,0,B
K008_001a,287,I,IC01_深石,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,82.210,82.892,82.210,82.892,0,B
K008_001a,288,I,IC01_深石,も,モ,も,助詞-係助詞,,,和,,モ,も。,モ,モ,82.210,82.892,82.210,82.892,0,I
K008_001a,289,B,IC03_久美,取っ,トル,取る,動詞-一般,五段-ラ行,連用形-促音便,和,,トル,取っ,トッ,トッ,82.297,83.019,82.297,83.019,0,B
K008_001a,290,I,IC03_久美,とく,トク,とく,助動詞,五段-カ行,終止形-一般,和,,トク,とく,トク,トク,82.297,83.019,82.297,83.019,0,I
K008_001a,291,I,IC03_久美,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ,ヨ,ヨ,82.297,83.019,82.297,83.019,0,I
K008_001a,292,I,IC03_久美,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,82.297,83.019,82.297,83.019,0,I
K008_001a,293,B,IC02_鶴賀,取っ,トル,取る,動詞-一般,五段-ラ行,連用形-促音便,和,,トル,取っ,トッ,トッ,83.086,83.532,83.086,83.532,0,B
K008_001a,294,I,IC02_鶴賀,とく,トク,とく,助動詞,五段-カ行,終止形-一般,和,,トク,とく。,トク,トク,83.086,83.532,83.086,83.532,0,I
K008_001a,295,B,IC02_鶴賀,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,83.571,83.977,83.571,83.977,0,B
K008_001a,296,I,IC02_鶴賀,は,ハ,は,助詞-係助詞,,,和,,ハ,は。,ワ,ワ,83.571,83.977,83.571,83.977,0,I
K008_001a,297,B,IC01_深石,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,83.670,84.284,83.670,84.284,0,B
K008_001a,298,I,IC01_深石,か,カ,か,助詞-副助詞,,,和,,カ,か ,カ,カ,83.670,84.284,83.670,84.284,0,I
K008_001a,299,I,IC01_深石,コ,,,言いよどみ,,,,,,(D コ)。,コ,コ,83.670,84.284,83.670,84.284,0,B
K008_001a,300,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,(T うん)。,ウン,ウン,85.619,85.751,85.619,85.751,0,B
K008_001a,301,B,IC02_鶴賀,ただ,タダ,唯,接続詞,,,和,,タダ,(U ただ) ,タダ,タダ,86.707,87.663,86.707,87.663,0,B
K008_001a,302,I,IC02_鶴賀,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ,ソレ,ソレ,86.707,87.663,86.707,87.663,0,B
K008_001a,303,I,IC02_鶴賀,も,モ,も,助詞-係助詞,,,和,,モ,も,モ,モ,86.707,87.663,86.707,87.663,0,I
K008_001a,304,I,IC02_鶴賀,持っ,モツ,持つ,動詞-一般,五段-タ行,連用形-促音便,和,,モツ,持っ,モッ,モッ,86.707,87.663,86.707,87.663,0,B
K008_001a,305,I,IC02_鶴賀,てく,テク,てく,助動詞,五段-カ行,終止形-一般,和,,テク,てく。,テク,テク,86.707,87.663,86.707,87.663,0,I
K008_001a,306,B,IC02_鶴賀,え,エッ,えっ,感動詞-一般,,,和,,エ,え。,エ,エ,89.308,89.383,89.308,89.383,0,B
K008_001a,307,B,IC02_鶴賀,手,テ,手,名詞-普通名詞-一般,,,和,,テ,手 ,テ,テ,89.435,90.338,89.435,90.338,0,B
K008_001a,308,I,IC02_鶴賀,切ら,キル,切る,動詞-一般,五段-ラ行,未然形-一般,和,,キル,切ら,キラ,キラ,89.435,90.338,89.435,90.338,0,B
K008_001a,309,I,IC02_鶴賀,ない,ナイ,ない,助動詞,助動詞-ナイ,連体形-一般,和,,ナイ,ない,ナイ,ナイ,89.435,90.338,89.435,90.338,0,I
K008_001a,310,I,IC02_鶴賀,よう,ヨウ,様,形状詞-助動詞語幹,,,漢,,ヨウ,よう,ヨー,ヨー,89.435,90.338,89.435,90.338,0,I
K008_001a,311,I,IC02_鶴賀,に,ダ,だ,助動詞,助動詞-ダ,連用形-ニ,和,,ダ,に,ニ,ニ,89.435,90.338,89.435,90.338,0,I
K008_001a,312,I,IC02_鶴賀,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,89.435,90.338,89.435,90.338,0,I
K008_001a,313,B,IC01_深石,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,90.401,90.644,90.401,90.644,0,B
K008_001a,314,B,IC03_久美,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,90.426,90.726,90.426,90.726,0,B
K008_001a,315,B,IC02_鶴賀,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ。,ソレ,ソレ,90.630,90.785,90.630,90.785,0,B
K008_001a,316,B,IC01_深石,セイ,,,形態論情報付与対象外,,,,,,(X セイ)。,セイ,セイ,90.644,90.891,90.644,90.891,0,B
K008_001a,317,B,IC01_深石,ありがとう,アリガトウ,有り難う,感動詞-一般,,,和,,アリガトウ,ありがとう。,アリガトー,アリガトー,91.014,91.527,91.014,91.527,0,B
K008_001a,318,B,IC02_鶴賀,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,91.368,91.501,91.368,91.501,0,B
K008_001a,319,B,IC01_深石,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,91.631,91.921,91.631,91.921,0,B
K008_001a,320,B,IC01_深石,ごめんなさい,ゴメンナサイ,御免為さい,感動詞-一般,,,混,,ゴメンナサル,ごめんなさい。,ゴメンナサイ,ゴメンナサイ,92.161,92.739,92.161,92.739,0,B
K008_001a,321,B,IC02_鶴賀,ゴ,,,言いよどみ,,,,,,(D ゴ) ,ゴ,ゴ,92.188,92.718,92.188,92.718,0,B
K008_001a,322,I,IC02_鶴賀,ごめん,ゴメン,御免,名詞-普通名詞-一般,,,漢,,ゴメン,ごめん ,ゴメン,ゴメン,92.188,92.718,92.188,92.718,0,B
K008_001a,323,I,IC02_鶴賀,ごめん,ゴメン,御免,名詞-普通名詞-一般,,,漢,,ゴメン,ごめん。,ゴメン,ゴメン,92.188,92.718,92.188,92.718,0,B
K008_001a,324,B,IC02_鶴賀,あたし,ワタシ,私,代名詞,,,和,,アタシ,あたし,アタシ,アタシ,92.718,93.387,92.718,93.387,0,B
K008_001a,325,I,IC02_鶴賀,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,92.718,93.387,92.718,93.387,0,I
K008_001a,326,I,IC02_鶴賀,ぼーっとし,ボウットスル,ぼうっとする,動詞-一般,サ行変格,連用形-一般,和,,ボウットスル,ぼーっとし。,ボーットシ,ボーットシ,92.718,93.387,92.718,93.387,0,B
K008_001a,327,B,IC01_深石,ごめん,ゴメン,御免,名詞-普通名詞-一般,,,漢,,ゴメン,(U ごめん)。,ゴメン,ゴメン,92.739,93.023,92.739,93.023,0,B
K008_001a,328,B,IC02_鶴賀,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ,ソレ,ソレ,93.594,95.671,93.594,95.671,0,B
K008_001a,329,I,IC02_鶴賀,さ,サ,さ,助詞-終助詞,,,和,,サ,さ ,サ,サ,93.594,95.671,93.594,95.671,0,I
K008_001a,330,I,IC02_鶴賀,これ,コレ,此れ,代名詞,,,和,,コレ,これ:,コレ,コレー,93.594,95.671,93.594,95.671,0,B
K008_001a,331,I,IC02_鶴賀,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,93.594,95.671,93.594,95.671,0,I
K008_001a,332,I,IC02_鶴賀,載っけ,ノッケル,乗っける,動詞-一般,下一段-カ行,連用形-一般,和,,ノッケル,載っけ ,ノッケ,ノッケ,93.594,95.671,93.594,95.671,0,B
K008_001a,333,I,IC02_鶴賀,食べ,タベル,食べる,動詞-一般,下一段-バ行,連用形-一般,和,,タベル,食べ,タベ,タベ,93.594,95.671,93.594,95.671,0,B
K008_001a,334,I,IC02_鶴賀,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,93.594,95.671,93.594,95.671,0,I
K008_001a,335,I,IC02_鶴賀,おいし,オイシイ,美味しい,形容詞-一般,形容詞,語幹-一般,和,,オイシイ,おいし,オイシ,オイシ,93.594,95.671,93.594,95.671,0,B
K008_001a,336,I,IC02_鶴賀,そう,ソウ,そう,形状詞-助動詞語幹,,,和,様態,ソウ,そう。,ソー,ソー,93.594,95.671,93.594,95.671,0,I
K008_001a,337,B,IC01_深石,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,95.873,97.170,95.873,97.170,0,B
