会話ID,長単位連番,文頭フラグ,話者ラベル,書字形,語彙素読み,語彙素,品詞,活用型,活用形,語種,語彙素細分類,語形,タグ付き書字形,発音形出現形,発音,発話単位の開始時刻,発話単位の終了時刻,転記単位の開始時刻,転記単位の終了時刻,仮名,文節頭フラグ
C001_003,5327,I,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,1551.208,1552.336,1551.208,1552.336,0,B
C001_003,5328,I,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,1551.208,1552.336,1551.208,1552.336,0,B
C001_003,5329,B,IC02_夏樹,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,1551.635,1551.947,1551.635,1551.947,0,B
C001_003,5330,I,IC02_夏樹,か,カ,か,助詞-副助詞,,,和,,カ,か。,カ,カ,1551.635,1551.947,1551.635,1551.947,0,I
C001_003,5331,B,IC01_玲子,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ,ソレ,ソレ,1553.052,1562.264,1553.052,1554.367,0,B
C001_003,5332,I,IC01_玲子,こそ,コソ,こそ,助詞-係助詞,,,和,,コソ,こそ: ,コソ,コソー,1553.052,1562.264,1553.052,1554.367,0,I
C001_003,5333,I,IC01_玲子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね:,ネ,ネー,1553.052,1562.264,1553.052,1554.367,0,I
C001_003,5334,I,IC01_玲子,あーの,アノ,あの,感動詞-フィラー,,,和,,アーノ,(F あーの:),アーノ,アーノー,1553.052,1562.264,1554.554,1555.455,0,B
C001_003,5335,I,IC01_玲子,あーの,アノ,あの,感動詞-フィラー,,,和,,アーノ,(F あーの:),アーノ,アーノー,1553.052,1562.264,1555.942,1556.747,0,B
C001_003,5336,I,IC01_玲子,チーズ,チーズ,チーズ,名詞-普通名詞-一般,,,外,cheese,チーズ,チーズ,チーズ,チーズ,1553.052,1562.264,1556.854,1557.907,0,B
C001_003,5337,I,IC01_玲子,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,1553.052,1562.264,1556.854,1557.907,0,I
C001_003,5338,I,IC01_玲子,子,コ,子,名詞-普通名詞-一般,,,和,,コ,子,コ,コ,1553.052,1562.264,1556.854,1557.907,0,B
C001_003,5339,I,IC01_玲子,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,1553.052,1562.264,1556.854,1557.907,0,I
C001_003,5340,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,1553.052,1562.264,1556.854,1557.907,0,I
C001_003,5341,I,IC01_玲子,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,1553.052,1562.264,1556.854,1557.907,0,I
C001_003,5342,I,IC01_玲子,子,コ,子,名詞-普通名詞-一般,,,和,,コ,子,コ,コ,1553.052,1562.264,1558.013,1558.801,0,B
C001_003,5343,I,IC01_玲子,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,1553.052,1562.264,1558.013,1558.801,0,I
C001_003,5344,I,IC01_玲子,さ,サ,さ,助詞-終助詞,,,和,,サ,さ ,サ,サ,1553.052,1562.264,1558.013,1558.801,0,I
C001_003,5345,I,IC01_玲子,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,1553.052,1562.264,1558.013,1558.801,0,B
C001_003,5346,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,1553.052,1562.264,1558.013,1558.801,0,I
C001_003,5347,I,IC01_玲子,地域興し協力隊,チイキオコシキョウリョクタイ,地域起こし協力隊,名詞-普通名詞-一般,,,混,,チイキオコシキョウリョクタイ,地域興し協力隊,チイキオコシキョーリョクタイ,チイキオコシキョーリョクタイ,1553.052,1562.264,1558.889,1562.264,0,B
C001_003,5348,I,IC01_玲子,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,1553.052,1562.264,1558.889,1562.264,0,I
C001_003,5349,I,IC01_玲子,かけ,カケル,掛ける,動詞-一般,下一段-カ行,連用形-一般,和,,カケル,かけ,カケ,カケ,1553.052,1562.264,1558.889,1562.264,0,B
C001_003,5350,I,IC01_玲子,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,1553.052,1562.264,1558.889,1562.264,0,I
C001_003,5351,I,IC01_玲子,チーズ興し協力隊,チーズオコシキョウリョクタイ,チーズ起こし協力隊,名詞-普通名詞-一般,,,混,,チーズオコシキョウリョクタイ,チーズ興し協力隊,チーズオコシキョーリョクタイ,チーズオコシキョーリョクタイ,1553.052,1562.264,1558.889,1562.264,0,B
C001_003,5352,I,IC01_玲子,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って,ッテ,ッテ,1553.052,1562.264,1558.889,1562.264,0,I
C001_003,5353,I,IC01_玲子,呼ん,ヨブ,呼ぶ,動詞-一般,五段-バ行,連用形-撥音便,和,,ヨブ,呼ん,ヨン,ヨン,1553.052,1562.264,1558.889,1562.264,0,B
C001_003,5354,I,IC01_玲子,で,テル,てる,助動詞,下一段-ダ行,連体形-省略,和,,デル,で,デ,デ,1553.052,1562.264,1558.889,1562.264,0,I
C001_003,5355,I,IC01_玲子,んだ,ノダ,のだ,助動詞,助動詞-ダ,終止形-一般,和,,ンダ,んだ,ンダ,ンダ,1553.052,1562.264,1558.889,1562.264,0,I
C001_003,5356,I,IC01_玲子,けど,ケレド,けれど,助詞-接続助詞,,,和,,ケド,けど:。,ケド,ケドー,1553.052,1562.264,1558.889,1562.264,0,I
C001_003,5357,B,IC02_夏樹,うーん,ウン,うん,感動詞-一般,,,和,,ウーン,うーん。,ウーン,ウーン,1553.522,1554.413,1553.522,1554.413,0,B
C001_003,5358,B,IC02_夏樹,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,1554.734,1555.057,1554.734,1555.057,0,B
C001_003,5359,B,IC02_夏樹,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,1560.017,1560.903,1560.017,1560.903,0,B
C001_003,5360,B,IC02_夏樹,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,1561.932,1562.676,1561.932,1562.676,0,B
C001_003,5361,I,IC02_夏樹,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,1561.932,1562.676,1561.932,1562.676,0,B
C001_003,5362,B,IC01_玲子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね:。,ネ,ネー,1562.665,1562.879,1562.665,1562.879,0,B
C001_003,5363,B,IC01_玲子,その,ソノ,其の,連体詞,,,和,,ソノ,その,ソノ,ソノ,1562.879,1565.760,1562.879,1565.760,0,B
C001_003,5364,I,IC01_玲子,子,コ,子,名詞-普通名詞-一般,,,和,,コ,子,コ,コ,1562.879,1565.760,1562.879,1565.760,0,B
C001_003,5365,I,IC01_玲子,が,ガ,が,助詞-格助詞,,,和,,ガ,が:,ガ,ガー,1562.879,1565.760,1562.879,1565.760,0,I
C001_003,5366,I,IC01_玲子,手掛け,テガケル,手掛ける,動詞-一般,下一段-カ行,連用形-一般,和,,テガケル,手掛け,テガケ,テガケ,1562.879,1565.760,1562.879,1565.760,0,B
C001_003,5367,I,IC01_玲子,まし,マス,ます,助動詞,助動詞-マス,連用形-一般,和,,マス,まし,マシ,マシ,1562.879,1565.760,1562.879,1565.760,0,I
C001_003,5368,I,IC01_玲子,た,タ,た,助動詞,助動詞-タ,終止形-一般,和,,タ,た,タ,タ,1562.879,1565.760,1562.879,1565.760,0,I
C001_003,5369,I,IC01_玲子,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,1562.879,1565.760,1562.879,1565.760,0,I
C001_003,5370,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,1562.879,1565.760,1562.879,1565.760,0,I
C001_003,5371,I,IC01_玲子,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,1562.879,1565.760,1562.879,1565.760,0,I
C001_003,5372,I,IC01_玲子,ほう,ホウ,方,名詞-普通名詞-一般,,,漢,,ホウ,ほう,ホー,ホー,1562.879,1565.760,1562.879,1565.760,0,B
C001_003,5373,I,IC01_玲子,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,1562.879,1565.760,1562.879,1565.760,0,I
C001_003,5374,I,IC01_玲子,全然,ゼンゼン,全然,副詞,,,漢,,ゼンゼン,(W ゼンゼ|全然),ゼンゼン,ゼンゼ,1562.879,1565.760,1562.879,1565.760,0,B
C001_003,5375,I,IC01_玲子,面白い,オモシロイ,面白い,形容詞-一般,形容詞,終止形-一般,和,,オモシロイ,面白い,オモシロイ,オモシロイ,1562.879,1565.760,1562.879,1565.760,0,B
C001_003,5376,I,IC01_玲子,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ,ヨ,ヨ,1562.879,1565.760,1562.879,1565.760,0,I
C001_003,5377,I,IC01_玲子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,1562.879,1565.760,1562.879,1565.760,0,I
C001_003,5378,B,IC02_夏樹,ス,,,言いよどみ,,,,,,(D ス) ,ス,ス,1564.575,1565.509,1564.575,1565.509,0,B
C001_003,5379,I,IC02_夏樹,ス,,,言いよどみ,,,,,,(D ス) ,ス,ス,1564.575,1565.509,1564.575,1565.509,0,B
C001_003,5380,I,IC02_夏樹,そう,ソウ,そう,副詞,,,和,,ソウ,そう。,ソー,ソー,1564.575,1565.509,1564.575,1565.509,0,B
C001_003,5381,B,IC02_夏樹,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ,ソレ,ソレ,1565.509,1567.821,1565.509,1567.821,0,B
C001_003,5382,I,IC02_夏樹,は,ハ,は,助詞-係助詞,,,和,,ハ,は,ワ,ワ,1565.509,1567.821,1565.509,1567.821,0,I
C001_003,5383,I,IC02_夏樹,面白い,オモシロイ,面白い,形容詞-一般,形容詞,終止形-一般,和,,オモシロイ,面白い,オモシロイ,オモシロイ,1565.509,1567.821,1565.509,1567.821,0,B
C001_003,5384,I,IC02_夏樹,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,1565.509,1567.821,1565.509,1567.821,0,I
C001_003,5385,I,IC02_夏樹,思う,オモウ,思う,動詞-一般,五段-ワア行,終止形-一般,和,,オモウ,思う,オモウ,オモウ,1565.509,1567.821,1565.509,1567.821,0,B
C001_003,5386,I,IC02_夏樹,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ,ヨ,ヨ,1565.509,1567.821,1565.509,1567.821,0,I
C001_003,5387,I,IC02_夏樹,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね:。,ネ,ネー,1565.509,1567.821,1565.509,1567.821,0,I
C001_003,5388,B,IC01_玲子,うーん,ウン,うん,感動詞-一般,,,和,,ウーン,うーん。,ウーン,ウーン,1565.760,1566.359,1565.760,1566.359,0,B
C001_003,5389,B,IC01_玲子,うーん,ウン,うん,感動詞-一般,,,和,,ウーン,うーん。,ウーン,ウーン,1566.517,1567.309,1566.517,1567.309,0,B
C001_003,5390,B,IC01_玲子,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,1568.569,1569.569,1568.569,1569.569,0,B
C001_003,5391,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,1568.569,1569.569,1568.569,1569.569,0,I
C001_003,5392,I,IC01_玲子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね:。,ネ,ネー,1568.569,1569.569,1568.569,1569.569,0,I
C001_003,5393,B,IC02_夏樹,話題性,ワダイセイ,話題性,名詞-普通名詞-一般,,,漢,,ワダイセイ,話題性,ワダイセー,ワダイセー,1569.176,1571.692,1569.176,1571.692,0,B
C001_003,5394,I,IC02_夏樹,で,デ,で,助詞-格助詞,,,和,,デ,で,デ,デ,1569.176,1571.692,1569.176,1571.692,0,I
C001_003,5395,I,IC02_夏樹,ゆう,イウ,言う,動詞-一般,五段-ワア行,終止形-一般,和,,ユウ,ゆう,ユー,ユー,1569.176,1571.692,1569.176,1571.692,0,B
C001_003,5396,I,IC02_夏樹,と,ト,と,助詞-接続助詞,,,和,,ト,と:,ト,トー,1569.176,1571.692,1569.176,1571.692,0,I
C001_003,5397,I,IC02_夏樹,そう,ソウ,そう,副詞,,,和,,ソウ,そう,ソー,ソー,1569.176,1571.692,1569.176,1571.692,0,B
C001_003,5398,I,IC02_夏樹,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,だ,ダ,ダ,1569.176,1571.692,1569.176,1571.692,0,I
C001_003,5399,I,IC02_夏樹,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ,ヨ,ヨ,1569.176,1571.692,1569.176,1571.692,0,I
C001_003,5400,I,IC02_夏樹,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね:。,ネ,ネー,1569.176,1571.692,1569.176,1571.692,0,I
C001_003,5401,B,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう:。,ソー,ソー,1570.119,1570.657,1570.119,1570.657,0,B
C001_003,5402,B,IC01_玲子,全然,ゼンゼン,全然,副詞,,,漢,,ゼンゼン,全然,ゼンゼン,ゼンゼン,1571.689,1573.609,1571.689,1573.609,0,B
C001_003,5403,I,IC01_玲子,話題性,ワダイセイ,話題性,名詞-普通名詞-一般,,,漢,,ワダイセイ,話題性,ワダイセー,ワダイセー,1571.689,1573.609,1571.689,1573.609,0,B
C001_003,5404,I,IC01_玲子,なく,ナイ,無い,形容詞-一般,形容詞,連用形-一般,和,,ナイ,なく,ナク,ナク,1571.689,1573.609,1571.689,1573.609,0,B
C001_003,5405,I,IC01_玲子,ない,ナイ,無い,形容詞-一般,形容詞,連体形-一般,和,,ナイ,ない?,ナイ,ナイ,1571.689,1573.609,1571.689,1573.609,0,B
C001_003,5406,I,IC01_玲子,これ,コレ,此れ,代名詞,,,和,,コレ,これ ,コレ,コレ,1571.689,1573.609,1571.689,1573.609,0,B
C001_003,5407,I,IC01_玲子,みたい,ミタイ,みたい,形状詞-助動詞語幹,,,和,,ミタイ,みたい,ミタイ,ミタイ,1571.689,1573.609,1571.689,1573.609,0,I
C001_003,5408,I,IC01_玲子,な,ダ,だ,助動詞,助動詞-ダ,連体形-一般,和,,ダ,な。,ナ,ナ,1571.689,1573.609,1571.689,1573.609,0,I
C001_003,5409,B,IC02_夏樹,チ,,,言いよどみ,,,,,,(D チ)。,チ,チ,1572.461,1572.829,1572.461,1572.829,0,B
C001_003,5410,B,IC02_夏樹,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,1573.595,1574.220,1573.595,1574.220,0,B
C001_003,5411,B,IC01_玲子,普通,フツウ,普通,名詞-普通名詞-一般,,,漢,,フツウ,普通,フツー,フツー,1573.609,1574.637,1573.609,1574.637,0,B
C001_003,5412,I,IC01_玲子,じゃん,ジャン,じゃん,助詞-終助詞,,,和,,ジャン,じゃん,ジャン,ジャン,1573.609,1574.637,1573.609,1574.637,0,I
C001_003,5413,I,IC01_玲子,みたい,ミタイ,みたい,形状詞-助動詞語幹,,,和,,ミタイ,みたい,ミタイ,ミタイ,1573.609,1574.637,1573.609,1574.637,0,I
C001_003,5414,I,IC01_玲子,な,ダ,だ,助動詞,助動詞-ダ,連体形-一般,和,,ダ,な?。,ナ,ナ,1573.609,1574.637,1573.609,1574.637,0,I
C001_003,5415,B,IC01_玲子,女子,ジョシ,女子,名詞-普通名詞-一般,,,漢,,ジョシ,女子,ジョシ,ジョシ,1574.637,1575.998,1574.637,1575.998,0,B
C001_003,5416,I,IC01_玲子,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,1574.637,1575.998,1574.637,1575.998,0,I
C001_003,5417,I,IC01_玲子,やり,ヤル,遣る,動詞-一般,五段-ラ行,連用形-一般,和,,ヤル,やり,ヤリ,ヤリ,1574.637,1575.998,1574.637,1575.998,0,B
C001_003,5418,I,IC01_玲子,まし,マス,ます,助動詞,助動詞-マス,連用形-一般,和,,マス,まし,マシ,マシ,1574.637,1575.998,1574.637,1575.998,0,I
C001_003,5419,I,IC01_玲子,た,タ,た,助動詞,助動詞-タ,終止形-一般,和,,タ,た,タ,タ,1574.637,1575.998,1574.637,1575.998,0,I
C001_003,5420,I,IC01_玲子,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って。,ッテ,ッテ,1574.637,1575.998,1574.637,1575.998,0,I
C001_003,5421,B,IC02_夏樹,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,1576.183,1576.802,1576.183,1576.802,0,B
C001_003,5422,B,IC02_夏樹,まあ,マア,まあ,副詞,,,和,,マア,まあ,マー,マー,1577.121,1581.178,1577.121,1581.178,0,B
C001_003,5423,I,IC02_夏樹,ン,,,言いよどみ,,,,,,(D ン),ン,ン,1577.121,1581.178,1577.121,1581.178,0,B
C001_003,5424,I,IC02_夏樹,チ,,,言いよどみ,,,,,,(D チ),チ,チ,1577.121,1581.178,1577.121,1581.178,0,B
C001_003,5425,I,IC02_夏樹,チーズ男子,チーズダンシ,チーズ男子,名詞-普通名詞-一般,,,混,,チーズダンシ,チーズ男子,チーズダンシ,チーズダンシ,1577.121,1581.178,1577.121,1581.178,0,B
C001_003,5426,I,IC02_夏樹,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,1577.121,1581.178,1577.121,1581.178,0,I
C001_003,5427,I,IC02_夏樹,やり,ヤル,遣る,動詞-一般,五段-ラ行,連用形-一般,和,,ヤル,やり,ヤリ,ヤリ,1577.121,1581.178,1577.121,1581.178,0,B
C001_003,5428,I,IC02_夏樹,まし,マス,ます,助動詞,助動詞-マス,連用形-一般,和,,マス,まし,マシ,マシ,1577.121,1581.178,1577.121,1581.178,0,I
C001_003,5429,I,IC02_夏樹,た,タ,た,助動詞,助動詞-タ,連体形-一般,和,,タ,た,タ,タ,1577.121,1581.178,1577.121,1581.178,0,I
C001_003,5430,I,IC02_夏樹,の,ノ,の,助詞-準体助詞,,,和,,ノ,の,ノ,ノ,1577.121,1581.178,1577.121,1581.178,0,I
C001_003,5431,I,IC02_夏樹,ほう,ホウ,方,名詞-普通名詞-一般,,,漢,,ホウ,(W ホ|ほう),ホー,ホ,1577.121,1581.178,1577.121,1581.178,0,B
C001_003,5432,I,IC02_夏樹,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,1577.121,1581.178,1577.121,1581.178,0,I
C001_003,5433,I,IC02_夏樹,福,フク,福,名詞-普通名詞-一般,,,漢,,フク,福,フク,フク,1577.121,1581.178,1577.121,1581.178,0,B
C001_003,5434,I,IC02_夏樹,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,1577.121,1581.178,1577.121,1581.178,0,I
C001_003,5435,I,IC02_夏樹,ある,アル,有る,動詞-一般,五段-ラ行,連体形-一般,和,,アル,ある,アル,アル,1577.121,1581.178,1577.121,1581.178,0,B
C001_003,5436,I,IC02_夏樹,気,キ,気,名詞-普通名詞-一般,,,漢,,キ,気,キ,キ,1577.121,1581.178,1577.121,1581.178,0,B
C001_003,5437,I,IC02_夏樹,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,1577.121,1581.178,1577.121,1581.178,0,I
C001_003,5438,I,IC02_夏樹,する,スル,する,動詞-一般,サ行変格,終止形-一般,和,,スル,(L する,スル,スル,1577.121,1581.178,1577.121,1581.178,0,B
C001_003,5439,I,IC02_夏樹,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ,ヨ,ヨ,1577.121,1581.178,1577.121,1581.178,0,I
C001_003,5440,I,IC02_夏樹,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね)。,ネ,ネ,1577.121,1581.178,1577.121,1581.178,0,I
C001_003,5441,B,IC01_玲子,うーん,ウン,うん,感動詞-一般,,,和,,ウーン,うーん。,ウーン,ウーン,1577.671,1578.339,1577.671,1578.339,0,B
C001_003,5442,B,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう ,ソー,ソー,1580.202,1582.033,1580.202,1582.033,0,B
C001_003,5443,I,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう ,ソー,ソー,1580.202,1582.033,1580.202,1582.033,0,B
C001_003,5444,I,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう ,ソー,ソー,1580.202,1582.033,1580.202,1582.033,0,B
C001_003,5445,I,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう ,ソー,ソー,1580.202,1582.033,1580.202,1582.033,0,B
C001_003,5446,I,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう:。,ソー,ソー,1580.202,1582.033,1580.202,1582.033,0,B
C001_003,5447,B,IC01_玲子,まあ,マア,まあ,副詞,,,和,,マア,まあ,マー,マー,1582.984,1586.112,1582.984,1586.112,0,B
C001_003,5448,I,IC01_玲子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね ,ネ,ネ,1582.984,1586.112,1582.984,1586.112,0,I
C001_003,5449,I,IC01_玲子,お役人,オヤクニン,御役人,名詞-普通名詞-一般,,,混,,オヤクニン,お役人,オヤクニン,オヤクニン,1582.984,1586.112,1582.984,1586.112,0,B
C001_003,5450,I,IC01_玲子,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,1582.984,1586.112,1582.984,1586.112,0,I
C001_003,5451,I,IC01_玲子,考える,カンガエル,考える,動詞-一般,下一段-ア行,連体形-一般,和,,カンガエル,考える,カンガエル,カンガエル,1582.984,1586.112,1582.984,1586.112,0,B
C001_003,5452,I,IC01_玲子,こと,コト,事,名詞-普通名詞-一般,,,和,,コト,こと,コト,コト,1582.984,1586.112,1582.984,1586.112,0,B
C001_003,5453,I,IC01_玲子,は,ハ,は,助詞-係助詞,,,和,,ハ,は,ワ,ワ,1582.984,1586.112,1582.984,1586.112,0,I
C001_003,5454,I,IC01_玲子,な,ナ,な,助詞-終助詞,,,和,,ナ,な:,ナ,ナー,1582.984,1586.112,1582.984,1586.112,0,I
C001_003,5455,I,IC01_玲子,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,1582.984,1586.112,1582.984,1586.112,0,I
C001_003,5456,I,IC01_玲子,思い,オモウ,思う,動詞-一般,五段-ワア行,連用形-一般,和,,オモウ,思い,オモイ,オモイ,1582.984,1586.112,1582.984,1586.112,0,B
C001_003,5457,I,IC01_玲子,ながら,ナガラ,ながら,助詞-接続助詞,,,和,,ナガラ,ながら,ナガラ,ナガラ,1582.984,1586.112,1582.984,1586.112,0,I
C001_003,5458,I,IC01_玲子,さ,サ,さ,助詞-終助詞,,,和,,サ,さ。,サ,サ,1582.984,1586.112,1582.984,1586.112,0,I
C001_003,5459,B,IC02_夏樹,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,1586.082,1587.588,1586.082,1587.588,0,B
C001_003,5460,B,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう:。,ソー,ソー,1586.814,1587.482,1586.814,1587.482,0,B
C001_003,5461,B,IC02_夏樹,うーん,ウン,うん,感動詞-一般,,,和,,ウーン,うーん。,ウーン,ウーン,1588.326,1590.785,1588.326,1590.785,0,B
C001_003,5462,B,IC01_玲子,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,1588.407,1590.349,1588.407,1590.349,0,B
C001_003,5463,I,IC01_玲子,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,だ,ダ,ダ,1588.407,1590.349,1588.407,1590.349,0,I
C001_003,5464,I,IC01_玲子,けど,ケレド,けれど,助詞-接続助詞,,,和,,ケド,けど,ケド,ケド,1588.407,1590.349,1588.407,1590.349,0,I
C001_003,5465,I,IC01_玲子,さ,サ,さ,助詞-終助詞,,,和,,サ,さ:。,サ,サー,1588.407,1590.349,1588.407,1590.349,0,I
C001_003,5466,B,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう。,ソー,ソー,1591.791,1592.242,1591.791,1592.242,0,B
C001_003,5467,B,IC02_夏樹,いやー,イヤ,いや,感動詞-一般,,,和,,イヤア,いやー。,イヤー,イヤー,1592.612,1593.387,1592.612,1593.387,0,B
C001_003,5468,B,IC01_玲子,で,デ,で,接続詞,,,和,,デ,で,デ,デ,1592.690,1596.675,1592.690,1592.978,0,B
C001_003,5469,I,IC01_玲子,一回,イッカイ,一回,名詞-数詞,,,漢,,イッカイ,(W ンッ|一)回,イッカイ,ンッカイ,1592.690,1596.675,1593.088,1594.946,0,B
C001_003,5470,I,IC01_玲子,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,1592.690,1596.675,1593.088,1594.946,0,B
C001_003,5471,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,1592.690,1596.675,1593.088,1594.946,0,I
C001_003,5472,I,IC01_玲子,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ,ソレ,ソレ,1592.690,1596.675,1593.088,1594.946,0,B
C001_003,5473,I,IC01_玲子,で,デ,で,助詞-格助詞,,,和,,デ,で ,デ,デ,1592.690,1596.675,1593.088,1594.946,0,I
C001_003,5474,I,IC01_玲子,まあ,マア,まあ,副詞,,,和,,マア,まあ,マー,マー,1592.690,1596.675,1593.088,1594.946,0,B
C001_003,5475,I,IC01_玲子,ン,,,言いよどみ,,,,,,(D ン),ン,ン,1592.690,1596.675,1595.141,1596.675,0,B
C001_003,5476,I,IC01_玲子,もう,モウ,もう,副詞,,,和,,モウ,もう ,モー,モー,1592.690,1596.675,1595.141,1596.675,0,B
C001_003,5477,I,IC01_玲子,ない,ナイ,無い,形容詞-一般,形容詞,連体形-一般,和,,ナイ,ない,ナイ,ナイ,1592.690,1596.675,1595.141,1596.675,0,B
C001_003,5478,I,IC01_玲子,知恵,チエ,知恵,名詞-普通名詞-一般,,,漢,,チエ,知恵,チエ,チエ,1592.690,1596.675,1595.141,1596.675,0,B
C001_003,5479,I,IC01_玲子,絞っ,シボル,絞る,動詞-一般,五段-ラ行,連用形-促音便,和,,シボル,絞っ,シボッ,シボッ,1592.690,1596.675,1595.141,1596.675,0,B
C001_003,5480,I,IC01_玲子,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,1592.690,1596.675,1595.141,1596.675,0,I
C001_003,5481,I,IC01_玲子,さ,サ,さ,助詞-終助詞,,,和,,サ,さ。,サ,サ,1592.690,1596.675,1595.141,1596.675,0,I
C001_003,5482,B,IC02_夏樹,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,1596.851,1597.210,1596.851,1597.210,0,B
C001_003,5483,B,IC01_玲子,あーの,アノ,あの,感動詞-フィラー,,,和,,アーノ,(F あーの:),アーノ,アーノー,1598.496,1601.137,1598.496,1599.203,0,B
C001_003,5484,I,IC01_玲子,いろいろ,イロイロ,色々,副詞,,,和,,イロイロ,いろいろ,イロイロ,イロイロ,1598.496,1601.137,1599.925,1601.137,0,B
C001_003,5485,I,IC01_玲子,考え,カンガエル,考える,動詞-一般,下一段-ア行,連用形-一般,和,,カンガエル,考え,カンガエ,カンガエ,1598.496,1601.137,1599.925,1601.137,0,B
C001_003,5486,I,IC01_玲子,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,1598.496,1601.137,1599.925,1601.137,0,I
C001_003,5487,I,IC01_玲子,さ,サ,さ,助詞-終助詞,,,和,,サ,さ。,サ,サ,1598.496,1601.137,1599.925,1601.137,0,I
C001_003,5488,B,IC01_玲子,ま,マア,まあ,副詞,,,和,,マ,(G まあ|ま),マ,マ,1601.137,1605.674,1601.137,1604.161,0,B
C001_003,5489,I,IC01_玲子,企画書,キカクショ,企画書,名詞-普通名詞-一般,,,漢,,キカクショ,企画書,キカクショ,キカクショ,1601.137,1605.674,1601.137,1604.161,0,B
